"LocationID","DBA","StreetAddress","City","Zip","Type Description","Census","SubDistrict","Excellence","District","Status","LocationTypeID","symboltext"
66459,"LITTLE PARADISE TOO, LLC","1101 STOCKTON ST ","SAN FRANCISCO","94133","Retail Food Markets w/ Food Prep < 5000 sq'","113",404,"No",4,"Active",50,""
66464,"KARE-KEN","552 JONES ST ","SAN FRANCISCO","94102","Restaurant, < 1000 sq'","123",404,"No",4,"Active",7,""
66474,"YOGORINO","5 EMBARCADERO CENTER  ","SAN FRANCISCO","94111","Restaurant, < 1000 sq'","116",406,"No",4,"Active",7,""
66475,"SUR LA TABLE","845 MARKET ST SPACE#015","SAN FRANCISCO","94103","Retail Food Markets w/ Food Prep < 5000 sq'","176B",306,"No",3,"Active",50,""
66484,"DUMPLINGS AND BUNS","2411 CALIFORNIA ST ","SAN FRANCISCO","94115","Retail Food Markets w/ Food Prep < 5000 sq'","152",504,"No",,"Active",50,""
66488,"LANG'S TEA COMPANY","429 STOCKTON ST ","SAN FRANCISCO","94108","Retail Food Markets w/ Food Prep < 5000 sq'","117B",405,"No",,"Active",50,""
66492,"PACIFIC PUFFS"," OFF THE GRID  ","SAN FRANCISCO","","MFF4 (Private) - Unenclosed/Enclosed Non Pre-Packaged phf (limited Food Processing)","999a",301,"No",3,"Active",166,""
66495,"KASA INDIAN TRUCK"," OFF THE GRID  ","SAN FRANCISCO","","MFF5 (Private) - Enclosed Non Pre-Packaged - phf full food prep/cooking","999a",301,"No",3,"Active",167,""
66509,"FRESH & EASY NEIGHBORHOOD MARKET","375 32ND AVE ","SAN FRANCISCO","94121","Retail Food Markets  w/ Food Prep - 10,001 to 20,000 sq'","427",205,"No",2,"Active",51,""
66511,"SFGH VOLUNTEER DEPT.","1001 POTRERO AVE ","SAN FRANCISCO","","MFF4 (Private) - Unenclosed/Enclosed Non Pre-Packaged phf (limited Food Processing)","999a",301,"No",,"Active",166,""
66513,"BLUE BOTTLE COFFEE","1001 BRANNAN ST ","SAN FRANCISCO","94103","MFF5 (Private) - Enclosed Non Pre-Packaged - phf full food prep/cooking","999a",301,"No",,"Active",167,""
66515,"LA FUSION","475 PINE ST ","SAN FRANCISCO","94104","Restaurant, 1000 - 2000 sq'","117A",402,"No",4,"Active",8,""
66517,"MELA TANDOORI KITCHEN","536 GOLDEN GATE AVE ","SAN FRANCISCO","94102","Restaurant, 1000 - 2000 sq'","124",202,"No",2,"Active",8,""
66521,"ACRE SF","301 UNION ST ","SAN FRANCISCO","94133","Retail Food Markets w/ Food Prep < 5000 sq'","104",401,"No",4,"Active",50,""
66524,"ABL RESTAURANT MEX. FOOD","2052 MISSION ST ","SAN FRANCISCO","94102","Restaurant, > 2000 sq'","201",503,"No",,"Active",9,""
66534,"MIDWAY GRILL (SNACK SHOP)","99 HARDING PARK ROAD","SAN FRANCISCO","94103","Take - Out","604",506,"No",5,"Active",11,""
66536,"CYPRESS GRILL","99 HARDING PARK RD ","SAN FRANCISCO","94132","Restaurant, > 2000 sq'","604",506,"No",5,"Active",9,""
66538,"EDITH'S GOURMET BAKING CO.","50 POST ST ","SAN FRANCISCO","94104","Retail Food Vehicle","117A",402,"No",4,"Active",23,""
66539,"FARMHOUSE CULTURE","270 NOE ST ","SAN FRANCISCO","94114","Retail Food Vehicle","169",500,"No",,"Active",23,""
66543,"SINTO GOURMET, LLC","1 UNITED NATIONS PLAZA  ","SAN FRANCISCO","94102","Retail Food Vehicle","124",202,"No",2,"Active",23,""
66546,"FUEL","1108 MARKET ST ","SAN FRANCISCO","94102","Bar/Tavern/Lounge","125",202,"No",2,"Active",10,""
66567,"DELL 'UVA","3235 MISSION ST ","SAN FRANCISCO","94110","Restaurant, 1000 - 2000 sq'","253",302,"No",,"Active",8,""
66570,"HYDE AWAY BLUES BBQ CAFÉ","457 HYDE ST ","SAN FRANCISCO","94109","Take - Out","122",201,"No",2,"Active",11,""
66571,"MURIO'S","1811 HAIGHT ST ","SAN FRANCISCO","94117","Bar/Tavern/Lounge","166",305,"No",4,"Active",10,""
66579,"HIYAAA"," OFF THE GRID  ","SAN FRANCISCO","","MFF5 (Private) - Enclosed Non Pre-Packaged - phf full food prep/cooking","999a",301,"No",3,"Active",167,""
66580,"AVEDANO'S MEATS","432 OCTAVIA  ","SAN FRANCISCO","","MFF4 (Private) - Unenclosed/Enclosed Non Pre-Packaged phf (limited Food Processing)","999a",301,"No",,"Active",166,""
66583,"KARA'S CUPCAKES","2565 03RD ST #334","SAN FRANCISCO","94107","Commisary","226",302,"No",3,"Active",22,""
66584,"WESTERN DONUTS SHOP #2","5101 MISSION ST ","SAN FRANCISCO","94112","Restaurant, < 1000 sq'","263",302,"No",3,"Active",7,""
66592,"JOHN KING SENIOR CENTER","500 RAYMOND AVE ","SAN FRANCISCO","94134","Senior Nutrition Center","264",302,"No",3,"Active",38,""
66598,"CALBEE","845 MARKET ST #C13","SAN FRANCISCO","94103","Retail Food Markets w/ Food Prep < 5000 sq'","176B",306,"No",3,"Active",50,""
66612,"KAMA SUSHI","1497 CHURCH ST","SAN FRANCISCO","94131","Restaurant, 1000 - 2000 sq'","215",506,"No",5,"Active",8,""
66622,"CUP A JOE COFFEEHOUSE","1901 HAYES ST ","SAN FRANCISCO","94117","Restaurant, < 1000 sq'","165",204,"No",2,"Active",7,""
66623,"CRAZY PEPPER","2257 SAN JOSE AVE.","SAN FRANCISCO","94112","Restaurant, 1000 - 2000 sq'","261",302,"No",5,"Active",8,""
66624,"FRESHII","4 EMBARCADERO ST STREET LEVEL","SAN FRANCISCO","94111","Restaurant, < 1000 sq'","116",406,"No",,"Active",7,""
66627,"NEXT DOOR SWEETS, INC.","1033 IRVING ST ","SAN FRANCISCO","94122","Restaurant, 1000 - 2000 sq'","302",502,"Yes",5,"Active",8,"This Location Has Received the Symbol of Excellence"
66634,"SAN VICENTE RESTAURANT #2","4769 MISSION ST","SAN FRANCISCO","94112","Restaurant, 1000 - 2000 sq'","260",305,"No",3,"Active",8,""
66635,"PALOU MARKET","4919 03RD ST ","SAN FRANCISCO","94124","Retail Food Markets w/ Food Prep < 5000 sq'","232",302,"No",3,"Active",50,""
66637,"GODZILA SUSHI","1800 DIVISADERO ST ","SAN FRANCISCO","94115","Restaurant, < 1000 sq'","153",201,"No",2,"Active",7,""
66640,"CURRY BOYZZ","4238 18TH ST ","SAN FRANCISCO","94114","Restaurant, 1000 - 2000 sq'","205",502,"No",5,"Active",8,""
66642,"TANDOORI CHICKEN USA MOBILE"," OFF THE GRID  ","SAN FRANCISCO","","MFF5 (Private) - Enclosed Non Pre-Packaged - phf full food prep/cooking","999a",301,"No",3,"Active",167,""
66649,"SODA CRAFT LLC","550 ALABAMA ST ","SAN FRANCISCO","94110","Caterers","228",306,"No",3,"Active",162,""
66650,"LOTUS CAFÉ","1551 MISSION ST ","SAN FRANCISCO","94103","Restaurant, < 1000 sq'","177",301,"No",,"Active",7,""
66652,"METROPOLIS BAKING COMPANY","1700 O'FARRELL @ FILLMORE ST ","SAN FRANCISCO","94115","Retail Food Vehicle","159",201,"No",,"Active",23,""
66656,"ANOTHER CAFÉ","1191 PINE ST ","SAN FRANCISCO","94109","Restaurant, < 1000 sq'","119",403,"No",4,"Active",7,""
66657,"REED AND GREENOUGH","3251 SCOTT ST ","SAN FRANCISCO","94123","Bar/Tavern/Lounge","128",206,"No",2,"Active",10,""
66670,"CAFÉ SOPHIE","3463 16TH ST ","SAN FRANCISCO","94114","Restaurant, < 1000 sq'","203",204,"No",5,"Active",7,""
66675,"UNITED NATIONS CAFÉ","1 UNITED NATIONS PLAZA  ","SAN FRANCISCO","94102","Restaurant, < 1000 sq'","124",202,"No",2,"Active",7,""
66679,"NEW WOEY LOY GOEY RESTAURANT","699 JACKSON ST ","SAN FRANCISCO","94133","Restaurant, 1000 - 2000 sq'","114A",403,"No",4,"Active",8,""
66681,"441 CLUB","441 JONES ST ","SAN FRANCISCO","94102","Bar/Tavern/Lounge","123",404,"No",4,"Active",10,""
66684,"THE ICE CREAM BAR","815 COLE ST ","SAN FRANCISCO","94117","Restaurant, 1000 - 2000 sq'","171",502,"No",5,"Active",8,""
66685,"TACOLICIOUS","741 VALENCIA ST ","SAN FRANCISCO","94110","Restaurant, > 2000 sq'","208",503,"No",,"Active",9,""
66687,"CHIPOTLE MEXICAN GRILL","1523 SLOAT BLVD ","SAN FRANCISCO","94132","Restaurant, 1000 - 2000 sq'","331",501,"No",5,"Active",8,""
66688,"SOUFFLES CAFÉ","1401 POWELL ST ","SAN FRANCISCO","94133","Restaurant, < 1000 sq'","107B",401,"No",4,"Active",7,""
66689,"PRATHER RANCH MEAT CO.","270 NOE ST ","SAN FRANCISCO","94114","Retail Food Vehicle","169",500,"No",5,"Active",23,""
66697,"STANLEY'S STEAMERS"," 4TH & HOWARD  ","SAN FRANCISCO","","MFF4 (Public) - Unenclosed/Enclosed Non Pre-Packaged phf (limited Food Processing)","999a",301,"No",3,"Active",171,""
66698,"STANLEY'S STEAMERS"," MACYS - GEARY ENTRANCE  ","SAN FRANCISCO","","MFF4 (Public) - Unenclosed/Enclosed Non Pre-Packaged phf (limited Food Processing)","999a",301,"No",3,"Active",171,""
66700,"BROTHER'S MARKET","5501 MISSION ST ","SAN FRANCISCO","94112","Retail Food Markets w/ Food Prep < 5000 sq'","263",302,"No",3,"Active",50,""
66702,"PIZZA JOINT & GRILL","2943 MISSION ST","SAN FRANCISCO","94110","Restaurant, > 2000 sq'","209",504,"No",5,"Active",9,""
66704,"MAYHEM","2323 MISSION ST ","SAN FRANCISCO","94110","Restaurant, 1000 - 2000 sq'","208",503,"Yes",5,"Active",8,"This Location Has Received the Symbol of Excellence"
66705,"GREEN ISLAND RESTAURANT","4012 GEARY BLVD ","SAN FRANCISCO","94118","Restaurant, > 2000 sq'","401",205,"No",2,"Active",9,""
66707,"LOS COMPADRES CATERING","41 TEHAMA ST ","SAN FRANCISCO","","MFF5 (Private) - Enclosed Non Pre-Packaged - phf full food prep/cooking","999a",301,"No",3,"Active",167,""
66709,"MINT","1 DR CARLTON B GOODLETT PL GROUND FLOOR","SAN FRANCISCO","94102","Restaurant, < 1000 sq'","124",202,"No",2,"Active",7,""
66711,"PARIS PIZZA","448 BROADWAY ST ","SAN FRANCISCO","94133","Restaurant, < 1000 sq'","106",407,"No",4,"Active",7,""
66712,"CASTAGNA","2015 CHESTNUT ST ","SAN FRANCISCO","94123","Restaurant, < 1000 sq'","126",206,"No",,"Active",7,""
66715,"BRICK AND MORTAR","1710 MISSION ST ","SAN FRANCISCO","94103","Restaurant, > 2000 sq'","201",503,"No",5,"Active",9,""
66717,"GIORDANO BROS.","3108 16TH ST ","SAN FRANCISCO","94103","Restaurant, > 2000 sq'","202",503,"No",5,"Active",9,""
66719,"SAPOTEN","3420 BALBOA ST ","SAN FRANCISCO","94121","Restaurant, < 1000 sq'","478",204,"No",2,"Active",7,""
66722,"YERBA BUENA LANE FARMERS MARKET"," YERBA BUENA LANE @ MARKET ST.  ","SAN FRANCISCO","94103","Certified Farmer's Market","176A",303,"No",,"Active",57,""
66726,"BACON BACON"," OFF THE GRID   ","SAN FRANCISCO","","MFF5 (Private) - Enclosed Non Pre-Packaged - phf full food prep/cooking","999a",301,"No",3,"Active",167,""
66732,"SOMA RESTAURANT AND BAR","85 05TH ST ","SAN FRANCISCO","94103","Restaurant, 1000 - 2000 sq'","176B",306,"No",3,"Active",8,""
66737,"THE PASTRY CUPBOARD","1596 MARKET ST ","SAN FRANCISCO","94102","Restaurant, 1000 - 2000 sq'","168",500,"No",5,"Active",8,""
66747,"HOUSE 530","530 VALENCIA ST ","SAN FRANCISCO","94110","Restaurant, > 2000 sq'","203",204,"No",,"Active",9,""
66752,"ROCK CANDY SNACK SHOP","521 CORTLAND AVE ","SAN FRANCISCO","94110","Candy Counter < $1000 inventory","254",305,"No",3,"Active",43,""
66763,"THE SOUP'S ON!","1 UNITED NATIONS PLAZA  ","SAN FRANCISCO","94102","Retail Food Vehicle","124",202,"No",,"Active",23,""
66764,"VESTA/VESTA FLATBREAD"," OFF THE GRID  ","SAN FRANCISCO","","MFF5 (Private) - Enclosed Non Pre-Packaged - phf full food prep/cooking","999a",301,"No",3,"Active",167,""
66765,"GO TO CHOCOLATE","1 UNITED NATIONS PLAZA  ","SAN FRANCISCO","94102","Retail Food Vehicle","124",202,"No",,"Active",23,""
66766,"HUDSON RINCON CENTER FARMERS MARKET","121 SPEAR ST ","SAN FRANCISCO","94105","Certified Farmer's Market","176A",303,"No",,"Active",57,""
66768,"LITTLE VINE","1541 GRANT AVE ","SAN FRANCISCO","94133","Retail Food Markets w/ Food Prep < 5000 sq'","106",407,"No",,"Active",50,""
66771,"COCO VINE","1673 HAIGHT ST ","SAN FRANCISCO","94117","Retail Food Markets w/ Food Prep < 5000 sq'","166",305,"No",4,"Active",50,""
66772,"SHACHA MUISCA FUSION AND CAFÉ","564 SOUTH VAN NESS AVE ","SAN FRANCISCO","94110","Restaurant, < 1000 sq'","201",503,"No",5,"Active",7,""
66779,"NOM NOM SANDWICHES"," OFF THE GRID  ","SAN FRANCISCO","","MFF5 (Private) - Enclosed Non Pre-Packaged - phf full food prep/cooking","999a",301,"No",3,"Active",167,""
66797,"SAM'S CHINESE RESTAURANT","1718 POLK ST ","SAN FRANCISCO","94109","Restaurant, < 1000 sq'","110",407,"No",4,"Active",7,""
66798,"HISAGO","3226 GEARY BLVD","SAN FRANCISCO","94118","Restaurant, < 1000 sq'","154",406,"No",2,"Active",7,""
66800,"THAI IDEA VEGETARIAN","710 POLK ST ","SAN FRANCISCO","94109","Restaurant, < 1000 sq'","124",202,"No",2,"Active",7,""
66806,"THE MELT","115 NEW MONTGOMERY  ","SAN FRANCISCO","94104","Restaurant, 1000 - 2000 sq'","176A",303,"No",3,"Active",8,""
66808,"BK 3684","819 VAN NESS AVE","SAN FRANCISCO","94109","Fast Food Establishment","160",201,"No",2,"Active",12,""
66811,"BK11852","1298 HOWARD ST ","SAN FRANCISCO","94103","Fast Food Establishment","176B",306,"No",3,"Active",12,""
66816,"CAMARENA TEQUILA"," OFF THE GRID  ","SAN FRANCISCO","CA","MFF5 (Private) - Enclosed Non Pre-Packaged - phf full food prep/cooking","999a",301,"No",,"Active",167,""
66817,"CASEY'S PIZZA"," OFF THE GRID  ","SAN FRANCISCO","","MFF5 (Private) - Enclosed Non Pre-Packaged - phf full food prep/cooking","999a",301,"No",3,"Active",167,""
66818,"BRUNCH BOX S.F.","1026 VALENCIA ST ","SAN FRANCISCO","94103","MFF5 (Public) - Enclosed Non Pre-Packaged - phf full food prep/cooking","999a",301,"No",,"Active",172,""
66837,"WO HING GENERAL STORE","584 VALENCIA ST ","SAN FRANCISCO","94117","Restaurant, > 2000 sq'","202",503,"No",5,"Active",9,""
66838,"QUIZNOS #3860","901 POLK ST ","SAN FRANCISCO","94109","Fast Food Establishment","122",201,"No",2,"Active",12,""
66840,"SFAI CAFÉ","800 CHESTNUT ST ","SAN FRANCISCO","94133","Restaurant, < 1000 sq'","103",401,"No",4,"Active",7,""
66846,"SEASONAL ELEGANCE CATERING","1643 JERROLD AVE ","SAN FRANCISCO","94124","Caterers","230",302,"No",3,"Active",162,""
66847,"NAAN N CURRY","642 IRVING ST ","SAN FRANCISCO","94122","Restaurant, 1000 - 2000 sq'","302",502,"No",5,"Active",8,""
66857,"EASY CREOLE","1205 ALABAMA ST ","SAN FRANCISCO","94110","Caterers","229",306,"No",3,"Active",162,""
66861,"CAFÉ SAVOR","3913 24TH ST ","SAN FRANCISCO","94114","Restaurant, > 2000 sq'","214",504,"No",5,"Active",9,""
66863,"KING OF THAI NOODLE","2800 LEAVENWORTH ST #5C","SAN FRANCISCO","94133","Restaurant, 1000 - 2000 sq'","101",401,"No",,"Active",8,""
66874,"PENINSULA SEAFOOD RESTAURANT","641 JACKSON ST ","SAN FRANCISCO","94133","Restaurant, > 2000 sq'","114A",403,"No",4,"Active",9,""
66891,"PURPLE PLANT SMOOTHIES"," FARMER'S MARKET (CIVIC CENTER)  ","SAN FRANCISCO","","MFF4 (Private) - Unenclosed/Enclosed Non Pre-Packaged phf (limited Food Processing)","999a",301,"No",3,"Active",166,""
66895,"IZAKAYA YUZUKI","598 GUERRERO ST","SAN FRANCISCO","94110","Restaurant, 1000 - 2000 sq'","207",504,"No",5,"Active",8,""
66896,"LITE BITE","1796 UNION ST ","SAN FRANCISCO","94123","Restaurant, < 1000 sq'","130",206,"No",,"Active",7,""
66898,"ANTIQUITY JUICE COMPANY","1 UNITED NATIONS PLAZA  ","SAN FRANCISCO","94102","Retail Food Vehicle","124",202,"No",2,"Active",23,""
66899,"FRANCESCA'S FRESH PRODUCE","1 UNITED NATIONS PLAZA  ","SAN FRANCISCO","94102","Retail Food Vehicle","124",202,"No",,"Active",23,""
66900,"LA ESPIGA DE ORO","2916 24TH ST ","SAN FRANCISCO","94110","Take - Out","229",306,"No",3,"Active",11,""
66902,"PALIO CAFÉ","2565 03RD ST STE. 307","SAN FRANCISCO","94107","Catering Facility","226",302,"No",,"Active",18,""
66906,"BAYVIEW BURGERS & PIZZA","5155 03RD ST ","SAN FRANCISCO","94124","Take - Out","232",302,"No",3,"Active",11,""
66919,"LITTLE NEPAL RESTAURANT","925 CORTLAND AVE ","SAN FRANCISCO","94110","Restaurant, < 1000 sq'","252",305,"No",3,"Active",7,""
66920,"PAULIE'S PICKLING","1 UNITED NATIONS PLAZA   ","SAN FRANCISCO","94102","Retail Food Vehicle","124",202,"No",2,"Active",23,""
66921,"CELTIC CATERING","601 FOLSOM ST ","SAN FRANCISCO","","MFF5 (Public) - Enclosed Non Pre-Packaged - phf full food prep/cooking","999a",301,"No",3,"Active",172,""
66922,"THE CRÈME BRULEE CART"," OFF THE GRID  ","SAN FRANCISCO","","MFF5 (Private) - Enclosed Non Pre-Packaged - phf full food prep/cooking","999a",301,"No",3,"Active",167,""
66925,"DELI BOARD","1058 FOLSOM ST ","SAN FRANCISCO","94107","Restaurant, > 2000 sq'","178",304,"No",,"Active",9,""
66927,"CAFFE MODA","160 07TH ST ","SAN FRANCISCO","94103","Restaurant, 1000 - 2000 sq'","176B",306,"No",,"Active",8,""
66932,"TWO SISTERS BAR AND BOOKS","579 HAYES ST ","SAN FRANCISCO","94102","Restaurant, < 1000 sq'","162",202,"No",2,"Active",7,""
66933,"KOJA KITCHEN"," OFF THE GRID  ","SAN FRANCISCO","","MFF5 (Private) - Enclosed Non Pre-Packaged - phf full food prep/cooking","999a",301,"No",3,"Active",167,""
66934,"SUBWAY SANDWICH","5 EMBARCADERO CENTER","SAN FRANCISCO","94111","Restaurant, 1000 - 2000 sq'","116",406,"No",4,"Active",8,""
66952,"MANDARIN ORIENTAL SF - BAR/PANTRY","222 SANSOME ST, 1ST FLOOR","SAN FRANCISCO","94104","Restaurant, < 1000 sq'","117A",402,"No",4,"Active",7,""
66953,"MANDARIN ORIENTAL SF - PASTRY KITCHEN","222 SANSOME ST, 37TH FLOOR","SAN FRANCISCO","94104","Restaurant, < 1000 sq'","117A",402,"No",4,"Active",7,""
66954,"MANDARIN ORIENTAL SAN FRANCISCO - PANTRY","222 SANSOME ST, 3RD FLOOR","SAN FRANCISCO","94104","Restaurant, < 1000 sq'","117A",402,"No",4,"Active",7,""
66955,"MANDARIN ORIENTAL SF - EMPLOYEE CAFETERIA","222 SANSOME ST, BASEMENT","SAN FRANCISCO","94104","Restaurant, < 1000 sq'","117A",402,"No",4,"Active",7,""
66956,"ETC DESSERT CAFÉ","1919 IRVING ST ","SAN FRANCISCO","94122","Restaurant, < 1000 sq'","326",501,"No",5,"Active",7,""
66957,"MANDARIN ORIENTAL SF - MAIN KITCHEN","222 SANSOME ST, 2ND FLOOR","SAN FRANCISCO","94104","Restaurant, 1000 - 2000 sq'","117A",402,"No",4,"Active",8,""
66958,"VALLARTA'S TACO BAR","2022 MISSION ST ","SAN FRANCISCO","94110","Restaurant, 1000 - 2000 sq'","201",503,"No",5,"Active",8,""
66961,"MI TIERRA MARKET","2023 MISSION ST ","SAN FRANCISCO","94110","Retail Food Markets w/ Food Prep < 5000 sq'","201",503,"No",5,"Active",50,""
66963,"ZYNGA","699 08TH ST ","SAN FRANCISCO","94103","Restaurant, > 2000 sq'","180",304,"No",3,"Active",9,""
66965,"DA VINCI VILLA HOTEL - CAFÉ COMO","2550 VAN NESS AVE #3","SAN FRANCISCO","94109","Restaurant, 1000 - 2000 sq'","109",405,"No",4,"Active",8,""
66966,"ELITE AUDIO COFFEE & WINE BAR","893 A FOLSOM ST ","SAN FRANCISCO","94107","Restaurant, < 1000 sq'","178",304,"No",3,"Active",7,""
66973,"ARKI - THE ARCHITECT'S KITCHEN"," OFF THE GRID  ","SAN FRANCISCO","","MFF5 (Private) - Enclosed Non Pre-Packaged - phf full food prep/cooking","999a",301,"Yes",3,"Active",167,"This Location Has Received the Symbol of Excellence"
66974,"LIMON ROTISSERIE","5800 03RD ST ","SAN FRANCISCO","94112","Restaurant, > 2000 sq'","233",302,"No",3,"Active",9,""
66976,"HAPA RAMEN","85 BARTLETT ST ","SAN FRANCISCO","94110","Retail Food Vehicle","208",503,"No",,"Active",23,""
66979,"THE HUMMUS GUY","1 UNITED NATIONS PLAZA  ","SAN FRANCISCO","94102","Retail Food Vehicle","124",202,"No",,"Active",23,""
66983,"STAG DINING GROUP, INC.","1215 ALABAMA ST ","SAN FRANCISCO","94110","Caterers","229",306,"No",3,"Active",162,""
66985,"PHO VIETNAM SAN FRANCISCO","1406 POLK ST ","SAN FRANCISCO","94109","Restaurant, < 1000 sq'","111",403,"No",4,"Active",7,""
66986,"MOMI TOBY'S REVOLUTION CAFÉ & ART BAR","528 LAGUNA ST ","SAN FRANCISCO","94102","Restaurant, < 1000 sq'","162",202,"No",2,"Active",7,""
66987,"RED'S PLACE","672 JACKSON ST ","SAN FRANCISCO","94133","Bar/Tavern/Lounge","114A",403,"No",4,"Active",10,""
66988,"PARK TAVERN","1652 STOCKTON ST ","SAN FRANCISCO","94133","Restaurant, > 2000 sq'","106",407,"No",4,"Active",9,""
66989,"PALACE STEAK HOUSE","3047 MISSION ST","SAN FRANCISCO","94110","Restaurant, 1000 - 2000 sq'","209",504,"No",5,"Active",8,""
66992,"MIFUNE BISTRO","1581 WEBSTER ST #100","SAN FRANCISCO","94115","Restaurant, > 2000 sq'","155",201,"No",2,"Active",9,""
66993,"LOUIE'S CAFÉ","550 15TH ST ","SAN FRANCISCO","94103","Restaurant, < 1000 sq'","177",301,"No",3,"Active",7,""
66999,"SUPER DUPER BURGERS","2201 CHESTNUT ST ","SAN FRANCISCO","94123","Restaurant, 1000 - 2000 sq'","128",206,"No",2,"Active",8,""
67000,"CHILES PIES","314 CHURCH ST ","SAN FRANCISCO","94114","Restaurant, < 1000 sq'","203",204,"No",5,"Active",7,""
67005,"SMOKIN WAREHOUSE BBQ"," OFF THE GRID   ","SAN FRANCISCO","94124","MFF5 (Private) - Enclosed Non Pre-Packaged - phf full food prep/cooking","999a",301,"No",3,"Active",167,""
67012,"JITTERS AND SHAKES","1111 GOUGH ST ","SAN FRANCISCO","94109","Caterers","159",201,"No",2,"Active",162,""
67039,"ROLLING CAFÉ","3480 CESAR CHAVEZ ST ","SAN FRANCISCO","","MFF4 (Private) - Unenclosed/Enclosed Non Pre-Packaged phf (limited Food Processing)","999a",301,"No",3,"Active",166,""
67041,"SIAM SAIGON","3221 MISSION ST ","SAN FRANCISCO","94110","Restaurant, < 1000 sq'","253",302,"No",3,"Active",7,""
67043,"JANG SOO BBQ","6314 GEARY BLVD ","SAN FRANCISCO","94121","Restaurant, 1000 - 2000 sq'","427",205,"No",2,"Active",8,""
67044,"THE DOG PIT","1404 TARAVAL  ","SAN FRANCISCO","94116","Restaurant, < 1000 sq'","328",501,"No",5,"Active",7,""
67049,"SPECIALTY'S CAFÉ & BAKERY","500 HOWARD ST ","SAN FRANCISCO","94105","Restaurant, > 2000 sq'","176A",303,"No",3,"Active",9,""
67054,"FIVE MILE MARKET","3574 SAN BRUNO AVE ","SAN FRANCISCO","94134","Retail Food Markets w/ Food Prep < 5000 sq'","264",302,"No",3,"Active",50,""
67063,"7-ELEVEN #2366-34977","527 SUTTER ST ","SAN FRANCISCO","94102","Take - Out","121",404,"No",,"Active",11,""
67067,"TUPELO","1337 GRANT AVE ","SAN FRANCISCO","94133","Restaurant, 1000 - 2000 sq'","106",407,"No",4,"Active",8,""
67069,"BUCAGO","761 POST ST ","SAN FRANCISCO","94109","Take - Out","123",404,"No",4,"Active",11,""
67071,"PRONTO BY BAR BAMBINO","3153 17TH ST ","SAN FRANCISCO","","MFF2 (Private) - Unenclosed Pre-Packaged phf","999a",301,"No",3,"Active",164,""
67073,"MAMA CASS","401 MISSION BAY BLVD SOUTH  ","SAN FRANCISCO","","MFF5 (Public) - Enclosed Non Pre-Packaged - phf full food prep/cooking","999a",301,"No",3,"Active",172,""
67075,"BEACHSIDE COFFEE BAR & KITCHEN","4300 JUDAH ST ","SAN FRANCISCO","94122","Restaurant, < 1000 sq'","352",204,"No",5,"Active",7,""
67085,"CHARLIE'S KWIK-STOP MARKET & DELI","153 BACON ST ","SAN FRANCISCO","94134","Take - Out","257",305,"No",3,"Active",11,""
